land0x,land0y,land0z,land1x,land1y,land1z,land2x,land2y,land2z,land3x,land3y,land3z,land4x,land4y,land4z,land5x,land5y,land5z,land6x,land6y,land6z,land7x,land7y,land7z,land8x,land8y,land8z,land9x,land9y,land9z,land10x,land10y,land10z,land11x,land11y,land11z,land12x,land12y,land12z,land13x,land13y,land13z,land14x,land14y,land14z,land15x,land15y,land15z,land16x,land16y,land16z,land17x,land17y,land17z,land18x,land18y,land18z,land19x,land19y,land19z,land20x,land20y,land20z,letter
0.029655935242772102,0.06316077709197998,0.008882067166268826,-0.0034410059452056885,0.06042789667844772,0.0062153153121471405,-0.029211129993200302,0.04552501440048218,0.011652390472590923,-0.04598357528448105,0.02295430190861225,0.011796568520367146,-0.0405086874961853,0.0010571740567684174,0.013632366433739662,-0.028530355542898178,0.010326443240046501,-0.002433571731671691,-0.034086212515830994,0.0008714459836483002,0.013169504702091217,-0.033293429762125015,0.005914735607802868,0.03638865798711777,-0.029464058578014374,0.017567232251167297,0.0401250496506691,-0.0038892203010618687,-0.0013601247919723392,-0.00028114166343584657,-0.014563525095582008,-0.012142788618803024,0.01820007711648941,-0.013735892251133919,0.002345861867070198,0.031033901497721672,-0.0090163080021739,0.007622846402227879,0.03593327850103378,0.015832088887691498,-0.007847581058740616,0.0010467666434124112,0.007542557083070278,-0.013420211151242256,0.02275342121720314,0.008577410131692886,4.9921683967113495e-05,0.03589419275522232,0.013628535903990269,0.005756657104939222,0.04218505322933197,0.0366477444767952,-0.0028441883623600006,0.0085538225248456,0.029064884409308434,-0.0075028762221336365,0.02533559687435627,0.024652354419231415,-0.0013245437294244766,0.03921281546354294,0.02908354625105858,0.012571144849061966,0.03957882523536682,a
0.0042062923312187195,0.07748744636774063,0.013844171538949013,0.03441585972905159,0.053947851061820984,-0.0034739808179438114,0.054986994713544846,0.023733146488666534,-0.00913095474243164,0.055509716272354126,-0.00735919363796711,-0.015094608068466187,0.040848053991794586,-0.03274188190698624,-0.01180618442595005,0.02927175536751747,-0.007646876387298107,0.0010015503503382206,0.027607079595327377,-0.02035526931285858,-0.025179410353302956,0.029927151277661324,-0.008414803072810173,-0.027440501376986504,0.03149288520216942,0.007314626593142748,-0.010739417746663094,0.0012524076737463474,-0.004752980079501867,0.0056926715187728405,0.0038148125167936087,-0.017089705914258957,-0.032204922288656235,0.014859502203762531,0.00890580378472805,-0.038662225008010864,0.012957539409399033,0.011148637160658836,-0.001239510835148394,-0.019556766375899315,0.0027731661684811115,0.0005432344041764736,-0.013708979822695255,-0.005762767046689987,-0.032626211643218994,-0.001459798775613308,0.017381781712174416,-0.0365184061229229,-0.001902302261441946,0.02163035422563553,-0.01057262159883976,-0.03925832733511925,0.01926349103450775,-0.005016496405005455,-0.034035224467515945,0.006572230719029903,-0.023847196251153946,-0.020124321803450584,0.02017255686223507,-0.03650984540581703,-0.02236492559313774,0.02977675013244152,-0.022273454815149307,a
0.005601235665380955,0.08011075854301453,0.016694804653525352,0.03483322635293007,0.05542998015880585,0.0016626982251182199,0.050325747579336166,0.02365904115140438,-0.001010675448924303,0.05387598276138306,-0.005230426788330078,-0.007418363355100155,0.04098249226808548,-0.027783241122961044,-0.00841798447072506,0.027119139209389687,-0.0074902246706187725,0.00425268430262804,0.028870176523923874,-0.02032512053847313,-0.020400814712047577,0.02976648509502411,-0.00822975393384695,-0.025668898597359657,0.028538260608911514,0.008359120227396488,-0.014325154945254326,0.0015508471988141537,-0.004603313747793436,0.005304439924657345,0.006072469055652618,-0.018932577222585678,-0.02959960512816906,0.014708343893289566,0.005318444222211838,-0.036535799503326416,0.008299601264297962,0.012202223762869835,-0.006634828168898821,-0.019529415294528008,0.0033525803592056036,-0.002134868176653981,-0.0116106066852808,-0.006049023941159248,-0.03071332350373268,0.0004169280582573265,0.016242986544966698,-0.03636367991566658,-0.0021057683043181896,0.023636141791939735,-0.012964412569999695,-0.03638726845383644,0.02211178094148636,-0.008723288774490356,-0.03109416738152504,0.005871288478374481,-0.025619519874453545,-0.018409879878163338,0.016884110867977142,-0.03386840224266052,-0.020934632048010826,0.026738539338111877,-0.020641401410102844,a
-0.01263451762497425,0.08228956907987595,0.0011104269651696086,0.02035088837146759,0.06411874294281006,-0.011986642144620419,0.04310087487101555,0.03553243726491928,-0.017000842839479446,0.05118590220808983,0.005401444621384144,-0.017123103141784668,0.03906158730387688,-0.017135586589574814,-0.023022279143333435,0.027775589376688004,-0.0016551800072193146,0.0016218200325965881,0.026428334414958954,-0.012355029582977295,-0.02222483791410923,0.025171447545289993,-0.0003241780214011669,-0.02752770483493805,0.024710720404982567,0.012641679495573044,-0.016152124851942062,0.002206243108958006,-0.004372912459075451,0.006389819551259279,0.0035869714338332415,-0.01664370484650135,-0.027867687866091728,0.0053094495087862015,0.00864248163998127,-0.035541433840990067,0.005227656569331884,0.009664174169301987,-0.005801341496407986,-0.021296415477991104,-0.0012777931988239288,-0.0004328583599999547,-0.017229124903678894,-0.006931350100785494,-0.03097645565867424,-0.012144060805439949,0.01730457693338394,-0.034582484513521194,-0.008292950689792633,0.023212715983390808,-0.010548862628638744,-0.04231296852231026,0.012490138411521912,-0.006867136340588331,-0.0379677414894104,0.003045502118766308,-0.026325032114982605,-0.030478836968541145,0.017505306750535965,-0.03876405954360962,-0.02905990742146969,0.026509568095207214,-0.02362692728638649,a
0.0077024195343256,0.07677526772022247,0.010735051706433296,-0.026534907519817352,0.062417201697826385,0.009106726385653019,-0.04855252057313919,0.037714630365371704,0.01001456193625927,-0.05655433610081673,0.007028173189610243,0.009456368163228035,-0.04256584867835045,-0.01487712748348713,0.010194235481321812,-0.03134973347187042,0.0017835418693721294,-0.0038466171827167273,-0.03669235110282898,-0.00867520272731781,0.00992508977651596,-0.03812946006655693,-0.0030023502185940742,0.03216031566262245,-0.03619982302188873,0.010433134622871876,0.040490638464689255,-0.003612345550209284,-0.0014322652714326978,-0.0016243887366726995,-0.013923890888690948,-0.01991768181324005,0.017684759572148323,-0.01909606344997883,-0.008469989523291588,0.03424102067947388,-0.013782796449959278,0.002535226522013545,0.03955480456352234,0.019726114347577095,-0.003754270728677511,0.0016678450629115105,0.009285413660109043,-0.015293268486857414,0.022541509941220284,0.0023714692797511816,-0.003670254023745656,0.037141747772693634,0.005071181338280439,0.008164904080331326,0.04472241550683975,0.034887563437223434,0.009088869206607342,0.012753048911690712,0.027286941185593605,-0.0034436192363500595,0.025935674086213112,0.020042845979332924,0.0025837142020463943,0.037758730351924896,0.021018996834754944,0.015832338482141495,0.03947196155786514,a
-0.029272131621837616,0.07032407075166702,-0.016387343406677246,0.007279416546225548,0.06598266959190369,-0.014745175838470459,0.03597589582204819,0.04697076976299286,-0.00220373272895813,0.047994401305913925,0.01798413321375847,0.008536875247955322,0.03921927511692047,-0.004676224663853645,0.01823759824037552,0.02320493943989277,0.003833835944533348,-0.00015162676572799683,0.030766496434807777,0.0020420439541339874,0.016408801078796387,0.029694274067878723,0.006563677452504635,0.033399369567632675,0.02263314463198185,0.014749385416507721,0.041190385818481445,0.002686890074983239,-0.004614462610334158,0.00015150709077715874,0.012428062967956066,-0.009659072384238243,0.02341536432504654,0.013271661475300789,0.005273021291941404,0.03641229122877121,0.011130167171359062,0.007748940493911505,0.04091452807188034,-0.01579228974878788,-0.003966233693063259,0.00028463639318943024,-0.005126575008034706,-0.0034955586306750774,0.02402842417359352,-0.002318689599633217,0.008158614858984947,0.040903910994529724,-0.003706816118210554,0.01431580912321806,0.044808343052864075,-0.03556639701128006,0.0049432022497057915,0.0038599129766225815,-0.02506956271827221,0.003553961403667927,0.020648233592510223,-0.018765781074762344,0.011727934703230858,0.03319544717669487,-0.022640593349933624,0.021135637536644936,0.03214739263057709,a
-0.03571714833378792,0.07251216471195221,0.00658499076962471,0.004492186009883881,0.06794022023677826,0.0025836825370788574,0.03545243293046951,0.04834001511335373,0.007152378559112549,0.051121581345796585,0.01971835270524025,0.00912688672542572,0.03946221247315407,-0.0055114589631557465,0.01169469952583313,0.02596217393875122,0.005468341987580061,-0.002253390848636627,0.035115521401166916,0.00017738249152898788,0.008508369326591492,0.033537015318870544,0.004726246930658817,0.029053945094347,0.027287637814879417,0.011782489717006683,0.04100741446018219,0.0019298791885375977,-0.003710497170686722,-0.0009566252119839191,0.016065433621406555,-0.012161904945969582,0.018042780458927155,0.018845131620764732,0.000803652685135603,0.035891562700271606,0.010617280378937721,0.004587788600474596,0.04076864942908287,-0.01734357327222824,-0.004730287939310074,0.001735549420118332,-0.0037248556036502123,-0.0084577277302742,0.023983191698789597,-0.0005411232123151422,0.002995222806930542,0.044737715274095535,-0.0065240818075835705,0.008043422363698483,0.05016244947910309,-0.037095051258802414,0.003099448047578335,0.010139694437384605,-0.023742828518152237,-0.003142738249152899,0.02369067072868347,-0.01705029234290123,0.0053835902363061905,0.03943077474832535,-0.026068467646837234,0.015248959884047508,0.04046516492962837,a
-0.0032803495414555073,0.08146123588085175,-0.0016934624873101711,0.02799100987613201,0.06005700305104256,-0.012751294299960136,0.04691189527511597,0.03126481547951698,-0.014670689590275288,0.05103724077343941,3.523437771946192e-05,-0.014690191484987736,0.043686263263225555,-0.024579547345638275,-0.011861932463943958,0.02989746443927288,-0.003442439716309309,0.0029726645443588495,0.02980976551771164,-0.017510350793600082,-0.021092582494020462,0.027022862806916237,-0.0036953273229300976,-0.029028771445155144,0.02348322980105877,0.015137496404349804,-0.019382867962121964,0.002014320343732834,-0.0038369656540453434,0.0069054607301950455,0.005356007721275091,-0.020297957584261894,-0.02717730402946472,0.009795025922358036,0.005202393047511578,-0.03573406860232353,0.00393827585503459,0.012037960812449455,-0.008062724955379963,-0.021511094644665718,0.0005051884800195694,-0.001303154625929892,-0.015014616772532463,-0.010759624652564526,-0.03178389370441437,-0.006624196656048298,0.01295777503401041,-0.037902798503637314,-0.008065936155617237,0.025033440440893173,-0.015811225399374962,-0.04185672849416733,0.01753261499106884,-0.008954626508057117,-0.03557591512799263,0.0014985691523179412,-0.026429664343595505,-0.02589595690369606,0.014162680134177208,-0.03883965313434601,-0.02626938745379448,0.025071481242775917,-0.022145282477140427,a
-0.005090424790978432,0.06834463775157928,0.06703013181686401,0.023996319621801376,0.0516398623585701,0.04727458953857422,0.04729112982749939,0.03164922446012497,0.028244640678167343,0.06033388525247574,0.014789844863116741,0.0006899134023115039,0.058120787143707275,-0.0016763200983405113,-0.020684421062469482,0.023912392556667328,-0.004550702404230833,0.008492725901305676,0.03939691185951233,0.0047006430104374886,-0.01309529785066843,0.037014901638031006,0.017300797626376152,-0.009145395830273628,0.029098453000187874,0.03048316389322281,0.005330339539796114,0.0004755058325827122,-0.0049613346345722675,0.003557647578418255,0.01668887585401535,0.003502959618344903,-0.024019155651330948,0.0233316570520401,0.030623730272054672,-0.013468676246702671,0.013066194020211697,0.031679656356573105,0.01263059675693512,-0.01845528744161129,0.0024276799522340298,-0.005991433747112751,0.0017432046588510275,0.02156798169016838,-0.02727961167693138,0.008949707262217999,0.04075000435113907,-0.01165542658418417,-0.0012906035408377647,0.0412711463868618,0.011096532456576824,-0.030049586668610573,0.02299072965979576,-0.0075169578194618225,-0.015501756221055984,0.0314779169857502,-0.021137773990631104,-0.007866953499615192,0.045200224965810776,-0.009869715198874474,-0.01587388664484024,0.04420335963368416,0.006879999302327633,a
-0.000851296354085207,0.07800983637571335,0.02399570867419243,0.030261263251304626,0.057238202542066574,0.00671761529520154,0.0507674403488636,0.02843904122710228,0.0009281339589506388,0.05668449401855469,0.0002790996804833412,-0.01099521666765213,0.04355619475245476,-0.019933149218559265,-0.015129102393984795,0.02600855566561222,-0.005794390104711056,0.0025504007935523987,0.030481208115816116,-0.017360059544444084,-0.021158352494239807,0.03104965202510357,-0.004277877975255251,-0.025965528562664986,0.030083637684583664,0.012788102962076664,-0.016059432178735733,0.001238647848367691,-0.004089957103133202,0.004689205437898636,0.006084697786718607,-0.017739661037921906,-0.032272111624479294,0.015073264949023724,0.010379885323345661,-0.03966778516769409,0.010353971272706985,0.016833899542689323,-0.00994515884667635,-0.018796954303979874,0.0019120516953989863,-0.0005350039573386312,-0.010588941164314747,-0.005679432302713394,-0.03146003186702728,0.00133549387101084,0.018195854499936104,-0.03579983860254288,-0.0027487874031066895,0.024515265598893166,-0.013881221413612366,-0.037512194365262985,0.02066454291343689,-0.006740518379956484,-0.032277125865221024,0.006194951944053173,-0.02446005307137966,-0.019402647390961647,0.01671643555164337,-0.034263648092746735,-0.020234297960996628,0.027018656954169273,-0.02052120678126812,a
